c1_character,c2_capacity,c3_capital,c4_collateral,c5_conditions,composite_score,c1_flag_count,c2_flag_count,dscr,gearing_ratio,gst_bank_match_pct,revenue_growth_3yr,has_din_disqualification,has_undisclosed_litigation,has_going_concern,is_npa
87.1756731178831,76.30889104262961,75.31670517070484,65.08544649638615,80.72126068086018,79.26563080864457,1,0,1.7054103345328664,1.481156818991447,96.51797670814736,0.08963085119046318,0,1,0,0
60.496317201512085,93.35520983636322,82.03536704340387,75.7788701563224,82.39184366203415,82.29684181358556,0,0,3.0390083877119434,1.9082460067894615,81.33458384597968,0.22702276860749276,0,0,0,0
73.63940611924909,75.9052710205249,80.55693560026351,82.97356507792233,72.22536254514002,75.36939146154235,0,0,2.5990852434258778,1.8831016006731731,77.99333971252807,0.08513106977003315,0,0,0,0
68.34551033312952,90.93466189446143,80.5012858828261,64.46872293185615,67.74672062202188,73.87962099618045,0,0,1.9574899554595915,0.5679398026624993,78.69458431355478,0.3308382390127232,0,0,0,0
86.21205975637568,74.17478256498161,65.05437893923305,89.53210407235127,80.12160826012752,79.80582952298546,0,0,3.3901879850086427,0.5014135812689703,96.26334197976956,0.2411221651973623,0,0,0,0
88.01598044785285,66.8143610137636,68.34192327194205,70.48099444737626,65.56745870048721,75.05839754507137,0,0,3.316494264909997,1.628199860233577,77.76471027490277,0.3491103973512719,0,0,0,0
81.62738944426147,81.00500062235187,53.61762907936531,86.39616896138189,56.01498261215643,75.27909746118335,0,1,1.791863130592581,0.5431371877832795,94.41919851730546,0.10946126816386936,0,0,1,0
37.26663299414774,47.05927243437661,29.54211282509554,58.976353716922915,22.575437306896717,45.97932904539669,1,1,1.1007228902312571,4.783386290516841,64.74487795969713,-0.025469804005340713,0,1,1,1
89.0452439904774,61.20851969764364,79.38484367740647,61.75645218041164,64.47655629612301,65.83782204667546,1,0,2.847285568882934,1.9663481343277591,90.28859014942674,0.06635009449738868,0,1,0,0
14.127445262088912,22.341329155212758,59.2010871821677,43.342425698339596,55.28364267536336,32.316808030323706,2,0,0.9773062565808326,3.717239449875912,36.53086145992724,0.03650611338952375,1,1,0,1
60.937559596802316,75.33410953787768,66.16137562963064,71.59590553189163,59.17261341692106,65.49516513523069,0,0,1.551712872213722,0.7727284278281374,82.61761509402078,0.178370964104405,0,0,0,0
36.473781178405375,27.681636452689517,21.442393371094546,41.73600176627441,41.33597037905766,32.10231717558098,0,1,0.6691946511531582,3.717373799366347,55.45973551943644,-0.024499454722407166,0,0,1,1
72.2567278071956,80.04049923764228,64.42629337801017,72.94587356123654,80.78469909687772,76.40467606066848,0,0,3.2444064951283424,1.8657972354018257,87.59082312957747,0.20608253442217073,0,0,0,0
57.22271667627511,66.22445744534623,63.36520162006183,61.054805581705786,65.98626794306962,57.97987418820735,0,0,2.9210582751314424,0.3249608340521203,95.67933561301716,0.30696440707236744,0,0,0,0
93.3371672360389,94.81857890334548,80.88419565418343,65.88365284722681,79.06827672081323,82.93093622297529,0,0,2.837164322339029,0.9593308817782045,91.02221586465399,0.05321829349270288,0,0,0,0
94.56532010734422,77.23877712113793,83.56278923526854,89.66125825141954,59.955856099907116,80.45185252096745,0,0,2.25855262982229,0.9673736169312637,77.00123209115462,0.2765990518384233,0,0,0,0
56.785963558971154,64.31409139774826,61.68237321258113,72.15691398405552,75.52558105551786,64.24946057917714,0,0,2.359902445664,0.4429960687466994,81.09168635139284,0.30307651542876235,0,0,0,0
26.49737732196756,36.58109741046715,33.538259331893045,58.77915493148746,41.71576288642822,35.89042778866355,0,1,1.0764706920945344,4.556046550643507,52.715616730657416,0.02738806096783747,0,0,1,1
91.69350690206704,80.2332896145897,57.1002632974787,66.85994724633618,61.70610533819449,72.4019187281389,1,0,1.3058520465467882,1.8766827794568455,86.2051832064218,0.14226052172623585,0,1,0,0
94.27223790170142,79.81430838632176,69.1002349451093,81.65013971144026,86.61647551874185,80.35667251499493,0,0,2.8715658801162913,1.9374590800339453,94.55012926845443,0.3100404314785779,0,0,0,0
93.79260466822278,94.38312325726498,61.529129819516214,80.68137241032707,81.2494238277344,79.92878830307508,0,0,2.02960893795436,0.5105786172691757,76.023674007143,0.28320293825875353,0,0,0,0
86.7472860223989,58.39277089247328,72.21846840551055,83.07209254450035,87.3645583526961,76.72726382096715,0,0,3.100811953889221,0.3628502362419962,84.31755853266836,0.06460954169415538,0,0,0,0
84.5772587390604,87.03486368426528,51.95854839293117,63.20873026544545,76.76642206813361,79.45487222829682,1,0,3.180781935405852,0.3076502123974205,87.86573355290875,0.25318621980931916,1,0,0,0
48.37515083343607,28.921256936380573,54.13378684576238,36.95774604475622,46.564411289741706,43.035813349147624,2,0,0.7977050508108756,2.824475152265201,69.89509029773411,-0.15310157951512718,1,1,0,1
66.8544822804466,71.31767804525128,55.47285112118505,75.12051753680618,89.9153013042021,67.13426319630022,0,0,2.826982272771482,1.311861828702732,84.80922732304485,0.32458962808566644,0,0,0,0
10.795095144996049,33.13119666000654,45.38161059807189,38.73169849515631,38.91717971773747,32.52963255134334,1,1,1.219406954633432,4.255889364724746,54.338548662522804,-0.1288647812220437,0,1,1,1
84.69271797671907,78.62979176655065,76.1375683603798,65.4784152030189,63.448022156933206,78.07356513610141,0,0,1.9756077811294968,0.5642506589418181,96.85785913227019,0.13497407997503422,0,0,0,0
94.78806995740099,81.98389907916096,82.58553772471531,86.58938892267312,82.56564426802687,89.11062104256281,0,0,1.666653526145527,1.2556902473538727,77.54735393286362,0.2458766379691995,0,0,0,0
59.12010736520635,56.64316373219388,59.84266446019754,57.293565187143386,70.92912448441169,56.569276464094884,1,0,2.411197552828503,0.8313689133485926,76.27401206437216,0.08348011047476801,0,1,0,0
27.735659973014386,31.664385322765916,20.066428306992023,29.482814839947903,58.82440536833951,30.933661530185706,1,0,0.5009247968839311,3.5245020674386254,52.027590292824364,-0.11672645974734056,1,0,0,1
20.911728386274973,34.194536022042605,47.33033430635252,34.13011501853682,34.883108392469,33.73460807145255,2,1,1.1977884631918627,2.1457078695408742,50.73463223578048,-0.022110489600805555,1,1,1,1
18.474488866510832,16.25134051606578,24.425178702488132,49.80597146513185,30.87375089325886,25.09122046941583,0,1,0.9269090378230076,3.7705861482983787,68.22458998904006,-0.19881465177203153,0,0,1,1
65.1705393501663,91.75174723610724,68.17829721194632,76.11985590166626,89.46273367661752,80.4351908470737,0,0,2.0634561769381987,1.6823708878941919,82.95997794571149,0.2897640566724473,0,0,0,0
11.342564654486386,28.859146216287236,20.761365912699464,31.619510303271,52.6332494382891,22.91440280850985,1,1,1.0310684267626908,4.215741159372148,44.271892700849044,0.02250486427942386,0,1,1,1
32.828171571191945,54.67097903714843,20.16030418933358,25.663192075902277,64.6888061868728,36.99560649625274,0,1,0.9384791256006242,2.3807299265555395,70.37859898893421,0.020095075031923038,0,0,1,1
66.79020772811052,81.54484186641407,83.44980707370405,55.63561903700274,75.84998211400045,76.25259090662325,0,0,1.7703812142954176,1.7856104464364624,81.34161266404571,0.2332310399706255,0,0,0,0
85.33688948739017,94.33668303971751,66.7708955160322,73.01040681599358,55.43644572794246,80.61619961571697,0,0,3.0410642516983515,1.1843911139781895,85.19903575901412,0.07822158892681874,0,0,0,0
62.13767047287324,62.98167971597962,84.35931442230856,86.9403960449676,62.42515926331555,71.90121545497601,0,0,2.307051998393363,1.5469413377568106,96.95914334527004,0.16371580851119155,0,0,0,0
59.184603872191005,91.1589316351216,84.62290157284113,82.93341025364165,58.49518670062553,77.66663989343972,0,0,1.7098940759332157,1.5641206206830083,75.57850236454865,0.3437673901121839,0,0,0,0
37.3933508004211,38.23957494992203,36.36559910499189,49.07099023470834,62.092161630492264,36.48756346270532,2,0,0.8507301924699473,2.590226542251894,46.97426922973517,-0.10147325435172036,1,1,0,1
64.7438698143443,58.956980204192895,80.14018252001031,85.83626181712545,64.73396749050207,71.70758603768948,1,0,1.7046982287023256,0.6158024292808482,88.05030753416281,0.1905249923740313,0,1,0,0
74.82026226514473,59.427682961184644,60.097451621983495,65.317088235109,81.7681243412532,70.52306041502555,1,0,3.2225992938453936,1.8327911510629453,99.61421520626885,0.3447100049313597,0,1,0,0
58.879115548219175,88.8318783120857,74.67024716309237,73.98275408057717,60.78589631785519,74.61409501900532,0,0,1.819824817400444,0.5725304424698386,96.29832894486997,0.22526835801836548,0,0,0,0
85.89411950698272,63.27254110056127,87.66155426952396,59.22293681052902,86.36427288482706,77.04775543307036,0,0,1.4758902027120708,0.7497176789572289,96.16196340169893,0.10384762170382623,0,0,0,0
89.98300559422287,68.57288582946244,71.23401577151257,63.6942241352978,63.56787755425509,74.08972904717704,0,0,1.6128216414168293,1.898032318372775,97.1997207151395,0.2832076139983077,0,0,0,0
60.2701933156827,60.02655411474144,88.08998863382733,71.87107658552227,88.36219337168161,72.15862939139369,1,0,1.6180479748477474,1.242508138467887,80.19293133378848,0.12595538183798047,1,0,0,0
73.60056527957092,71.01804980981113,71.27544365384273,61.553363061536956,89.60113644818517,75.77928203388079,0,0,3.0911927045836918,1.560744875643576,86.71898242534881,0.0958631366379008,0,0,0,0
79.90834979952832,85.03354338979439,81.7454153544951,62.41841138781899,87.3324160632613,79.06972227644036,1,0,2.2354766065708382,1.3863232037490798,75.05771931466855,0.34801054952335336,0,1,0,0
38.45272658635946,30.71709566280933,56.8740980061998,37.7662597843228,52.67810577727555,42.387236858239866,1,1,0.8458245726161807,3.9798539033878364,56.98629105221957,-0.08180400681025046,0,1,1,1
56.61014959759695,72.98530753690721,85.69950758749306,81.23665166230036,89.71327007741698,75.17987362787615,0,0,2.4456810760937984,1.4219927219619573,82.5620070284482,0.3342606798997977,0,0,0,0
75.35736607005417,91.28345307638034,66.7720395171124,77.64751293501638,66.98268516550189,79.60448228192315,0,0,2.1683525035197793,1.048085183997039,78.14517545780713,0.07751710371770201,0,0,0,0
18.901443126663864,46.12605690176049,54.425216055845205,34.86721508904589,50.05321214815939,40.55412849720273,0,1,0.5970221025937058,2.8254575768051398,36.23945233050388,-0.1291198083501927,0,0,1,1
93.11689873942262,79.40241931548695,60.20427724109523,76.89173549198777,66.21719065873057,76.45734419196836,0,0,3.4462888790563424,0.9794494297781826,92.13569301902535,0.056968274704027544,0,0,0,0
89.15937504588916,67.88862695291753,71.78193608165358,72.1438489632362,77.12708750402018,74.9529950493283,0,0,2.0017503506572,0.71514850130201,97.8167958813884,0.3271623498495519,0,0,0,0
74.22430523769226,73.25808778057086,59.60905104596013,77.56867180257517,65.12620476358171,71.32045959815768,0,0,1.8300689218302975,1.296134335963293,85.24955970562608,0.11565698263838967,0,0,0,0
45.88798760563387,48.566954649372974,25.533162804641968,55.973436047322046,25.206687528924327,47.893314149209814,1,0,0.7925469426173969,4.995828545035748,38.66658704539094,-0.1615091043555934,1,0,0,1
16.20988828065574,46.62951895583976,30.825286090834418,60.39396238025442,49.8553965753089,40.27054463320199,1,0,0.5838836017855079,4.497587854772021,37.936037100363414,-0.09412615133008656,0,1,0,1
94.97687636896751,75.65837610542565,53.80796347843456,80.47451546390513,89.18324273758063,75.45871189879418,0,0,1.9662343721652957,1.0840551059238754,85.6194231203864,0.0654257463670788,0,0,0,0
71.6666399215952,67.86182728963598,79.95283118668219,83.04863018449531,72.1940106236978,75.4482117786922,0,0,3.259319793956682,0.544644783333549,96.976719491474,0.07882856989156438,0,0,0,0
29.63424968624184,45.98495525168919,21.39353401119663,51.09030425863422,57.04072928372839,39.84039955265774,0,1,0.6260006364334033,2.4405912044642126,68.73604381292412,0.005781152487523672,0,0,1,1
65.29807837295854,85.09315657734211,70.16714417563256,81.25930957818815,71.26378732500653,78.81290992065072,1,0,2.0777847654990897,0.672621668013675,80.20948353587538,0.2754472431714188,0,1,0,0
70.9402649389685,94.6155382944193,55.4884503116245,77.87389389927752,70.70553275204377,76.32450281557337,0,0,2.1340658975684166,1.78764313839194,99.38989114571,0.3118576876322536,0,0,0,0
77.6568260323858,77.03635073961613,83.14187699355143,79.86864701099373,55.930221774905206,74.27722148377251,0,0,1.3612830585785354,1.3226493691752268,87.15480189055688,0.12805539660289741,0,0,0,0
65.82787045980427,75.87673883077014,62.58998474257524,74.7433297966528,78.68283338783732,76.02077294548583,0,0,1.3986782245686384,0.30181469053867027,80.30692847101858,0.3183534493156343,0,0,0,0
92.4216777537062,57.3794676873336,58.60713098514874,75.50199638041528,61.842027835370146,68.44324059080225,0,0,2.778935770720155,0.6639568918724243,77.47892426497036,0.11209554789225193,0,0,0,0
26.234140893321413,17.210816380049106,34.29478494008217,35.59228709286319,47.47182803038048,25.14556117707379,2,0,0.654042723254305,4.665096359188522,71.83499794137998,-0.17504223570580246,1,1,0,1
85.1708605975157,87.79235432952096,71.04242107544084,89.88370240317036,56.546128603045645,78.36575295479516,0,0,2.152846169418755,0.8506923371939814,98.71613746781603,0.22305828754927787,0,0,0,0
93.83538914182951,70.2292944486858,65.90100098219972,75.46634459817278,59.48184136917254,78.58885726130818,0,0,1.9724426594266735,0.6284541481567218,77.58208697767624,0.309843381899306,0,0,0,0
92.07077565955973,92.3111847862793,65.65967918122654,66.52418608592194,70.78662750648392,86.1624453215835,0,0,2.5278520184641082,1.0850904494645721,91.46883524541752,0.2163197070139291,0,0,0,0
42.54012109654238,30.5638684608832,28.581558902405746,47.50689642299429,53.99927941130423,37.86789780394329,1,0,0.6930667717590285,4.480369645771233,71.73771868312724,-0.05065136773153983,0,1,0,1
78.1591009900097,55.184751953733105,51.54167997293743,78.81465819844726,74.69338048411765,63.07953420770855,1,0,1.3096979837136673,1.563881934078055,96.30363342672955,0.19892524473179246,0,1,0,0
69.92242350232212,77.60311642522822,60.8136715279731,60.620590940472155,82.12177661834647,70.38033226273974,0,0,2.3673285774041335,1.2120294703788261,99.13539883704338,0.3390739736666461,0,0,0,0
59.0442466374234,87.43851608959687,69.27054205448687,74.75374381257126,89.37505037112456,76.48331365624148,0,0,2.616225718611662,1.0224649556323724,84.24960919617995,0.17528578779621368,0,0,0,0
49.34504153506659,15.958814221118217,40.81829775068911,43.547028587260044,51.05570463103069,32.29493280072438,2,0,0.6225437751120908,4.004992222385461,46.95303035436944,-0.0453213054575895,1,1,0,1
18.481343635553564,28.765643122533923,23.87240597219886,62.892791829184176,38.22473276731178,34.51531057878781,0,0,1.1067272018800618,4.92325136932654,33.63308760012326,-0.037082633016251504,0,0,0,1
34.057033808017394,54.7417198714739,58.348301038877366,26.615969153686528,51.76086516332697,49.92716433954338,1,1,0.7263236500226982,4.70896746021841,32.030163556917536,0.03396852550277013,0,1,1,1
34.07041688391418,51.62979431514838,42.69792454197294,40.88933205891296,40.02572246842965,46.328574735960174,1,1,0.5473378780279032,4.906256964084797,43.979438328648726,-0.15265912708178656,1,0,1,1
88.20076716636112,94.03590161471585,83.68618622067487,88.01838229472486,59.44273398768219,85.4095244023064,0,0,3.0405242716256824,1.2276486799377813,88.58738987699651,0.3196764728961541,0,0,0,0
69.4639611829065,70.66027366737725,53.59012941004781,57.71026298411534,82.29544453553092,68.18214619674262,0,0,2.2536640090705085,1.882163630525855,90.30552521484881,0.060552794655325926,0,0,0,0
92.44707726560785,94.0877091965743,59.45441741534178,56.719117531251406,60.37606413882155,76.38112837603283,0,0,1.3924890770807556,0.6317112098569718,89.21424286759338,0.3237346388886925,0,0,0,0
89.565473167709,92.95372428023137,63.916031030263696,58.17026704874038,62.90751352708739,78.33363764657729,0,0,2.2351435227706338,1.9076792081016045,84.45774555933538,0.281231964099611,0,0,0,0
72.39038987236185,64.14582410648458,78.87627118050705,60.910556456445015,87.78343921527943,66.39128818084635,0,0,1.6727830528320726,0.4824310168152847,87.44119255913446,0.2058648794329082,0,0,0,0
71.87064250858245,57.67303018805852,73.71826524598464,62.978872027811384,77.31631430801674,66.3390429040722,1,0,1.3643752893840735,1.9683580721301028,86.72512697531681,0.3190266114772095,0,1,0,0
72.12679454035494,80.5174697698658,84.2491601518643,77.08729050051606,67.16857721925662,73.09944940560591,0,0,2.7406915873239495,1.4421521206439145,99.01467406266562,0.16127369646250075,0,0,0,0
63.61980567250802,84.80815371124044,55.2462067673884,61.95042822359578,76.93887439744731,71.06823665511092,0,0,2.9313570504321573,1.8209694076752854,81.8146624353973,0.08321727758016631,0,0,0,0
90.31302264136312,85.42184090919469,78.3263021537054,61.13131987496013,67.5188921034091,77.87106221664699,0,0,2.3264110836950254,0.5506241209254958,81.83574255316681,0.14249996118585329,0,0,0,0
86.2884478107118,84.91960515809788,82.60292384875017,70.68842216097124,83.71949789239513,87.94060883226788,0,0,1.7916944102321062,0.913377954409776,79.40888941044503,0.19024536182857155,0,0,0,0
15.890064888272278,32.55286807207795,32.11858515349208,39.77091365363874,30.61987681792487,28.869958217386763,0,0,1.0723666173649253,4.790010042064152,52.406933375499946,-0.03925039416479187,0,0,0,1
86.65805951230489,73.43725564292441,53.24616001695597,55.55319444040468,71.70202216490236,72.21112545967068,0,0,2.36220770045289,0.9925160593670528,89.20418378228412,0.2156488109913281,0,0,0,0
94.79296854483471,89.91648065548337,85.59596028289324,66.00217799204667,69.05815719032817,78.91765694202351,0,0,1.85319148584624,1.3307089769276166,98.47013385517596,0.15339226595348532,0,0,0,0
52.718208535416586,31.115184340305184,53.364835680084326,52.253178907587646,28.636452263498843,41.01245016904862,1,0,0.6315966849343159,4.435964604531635,41.91202697787918,0.028321295925493928,1,0,0,1
53.40334987626407,25.58390421384633,37.19828199600191,42.30062372969464,31.386563746835762,31.5619700401137,2,0,1.081843314827818,4.3155480296874655,47.024310640070354,0.008781447770183415,1,1,0,1
19.359913316880725,35.75658569948337,52.39762945779483,28.56168020300213,37.785559419150246,32.39597733996602,2,0,1.0603068504724147,3.114629625219085,38.497638921403755,-0.15112604315085318,1,1,0,1
94.31948686143627,71.47373761203895,66.13417612996514,87.31714387040343,63.605645545177055,80.2903500626611,0,0,2.89208430418145,1.582774334970829,77.44469993613608,0.19046942170807518,0,0,0,0
91.3041956556193,87.10882421153462,60.64123490486661,64.5947037791013,63.915492254111356,79.09757912688436,0,1,1.5538357161265313,1.904457225776309,85.05119495392674,0.11740684236376212,0,0,1,0
86.31621096686897,63.43737553954852,86.69582357064569,84.78489920182575,84.69332639213783,79.89015718278756,0,0,1.7622375802982317,0.3859111807050981,96.68558848706459,0.1417400686215702,0,0,0,0
84.13499862985637,72.64890993922232,85.06712555006811,73.46101705253956,81.06698247358639,81.89600757148919,0,0,3.0961383736818595,1.57389986488831,82.19637190120385,0.08535317027174932,0,0,0,0
86.47565525800111,91.52615001388831,59.869002139178846,80.77831261956608,78.72901483907657,78.78526648619156,0,0,2.4269536233784583,0.6205013975860724,94.88080646456774,0.33818788568864977,0,0,0,0
73.95730950552311,94.4651498745292,53.752312960309,69.43312200040286,85.64386655845327,72.49757766695743,0,0,1.8891154486846597,1.6392478460860835,84.56957906950639,0.34399356196704745,0,0,0,0
81.33923073573168,88.1838163634282,50.978033635280596,62.70552619033049,79.91712337060025,77.58864501365782,1,0,2.517927283181459,1.1425286329419433,76.38024891769952,0.15448276503843686,0,1,0,0
43.736758797008655,25.30450464728146,54.6643532861469,54.84271915837461,59.85673268862633,42.199207165748156,2,0,0.6619435928234495,3.5938782644558147,65.06714746086604,-0.13857506425125476,1,1,0,1
84.75978890779963,76.26451674781757,69.04535284361641,70.73362843932323,77.41537242362745,76.69415823889811,0,0,1.7034536946328622,1.8096997815252784,95.29380928048163,0.15486908343561015,0,0,0,0
68.28652190813807,61.76538829531423,58.470886538652415,58.150048686578145,59.20387205354845,62.03484658611593,0,0,1.410435201915902,1.982699217648285,76.85144208422685,0.08976262428542409,0,0,0,0
80.53870111058963,75.88500371612604,78.50998775045198,70.65874631272384,67.11223380166571,71.58423770043272,0,0,2.302218018012978,0.5885139786675531,94.91429324506728,0.12821113440078338,0,0,0,0
89.25638522622957,58.109786677001686,80.60097620712172,65.76829132326606,62.58178274644149,78.05194789172128,0,0,2.8000282680191875,1.8466542586464976,82.37548021780988,0.22065014161529573,0,0,0,0
60.403191688700964,82.74161878346878,76.99001425520893,78.8905842775909,57.592469345854724,72.07618278582804,0,0,2.2553873954318435,0.9953597244777406,77.16778709107997,0.11671037836904322,0,0,0,0
85.4168674073847,73.90223933347428,69.96776901688894,76.69017862828741,87.47897128580385,75.15573892268259,0,0,2.3565783081790475,1.1987178147840947,90.04992408818823,0.27125454118931774,0,0,0,0
73.73282138777324,93.48799954138808,68.02305854403527,61.33095506127316,62.592064298202594,74.76424421939667,1,0,1.4641719612581918,0.30096581974020553,85.79864152501204,0.2807727743894664,0,1,0,0
61.69459998576717,80.06556870789926,63.04953448656227,77.45464640875232,69.42905087624263,65.41308354159375,0,0,2.9591968676893883,0.6921545130573583,97.64479632285651,0.20006289479400563,0,0,0,0
21.26948890293497,25.514853286391308,43.297789661575095,64.74090092583373,64.56251391917395,40.89231141897481,2,0,0.8950799235217308,3.9170816307940215,68.69867446657227,0.03323336461337628,1,1,0,1
94.42484406048032,94.40186786883484,86.24427243060727,82.94569206898201,64.4195675252982,85.1924308555498,0,0,1.9719126666511717,1.230380830048287,89.0194343640503,0.20165084580712012,0,0,0,0
15.72516828513226,22.54848840115677,54.020835156854304,42.851293543217665,30.25405039487752,32.41097055857884,1,1,1.0695058250167906,3.6619433774505783,30.952020514048208,-0.12090963566582122,1,0,1,1
36.17772840814217,15.868938228163586,53.95168452544355,31.215884770291026,47.29548508379434,34.906163565938876,1,1,0.8335160210080592,3.3285545636957075,33.23087140620206,0.0006880625530538975,0,1,1,1
61.001583129928406,63.11161810436636,76.39944976948456,80.36858877864056,75.97993830029773,73.58182931474325,0,1,3.394583854803183,1.139908126225021,82.50679780356316,0.19316987299273897,0,0,1,0
55.73751211500775,72.56714052823739,75.76037605799473,76.36414382110075,82.18269525610506,68.81489308290821,0,1,3.073669360234544,1.5098998955629592,77.56994240361874,0.19250673320130818,0,0,1,0
71.55721276218404,62.06667925308646,82.97662170733972,87.39903340578536,62.04719116684503,73.94670102828672,1,0,3.341539060026249,0.3303636305978074,98.12406181767363,0.3355786370242724,1,0,0,0
77.01294022790557,58.12624559541553,83.99156791220145,76.4839889533154,76.51578604659011,75.62519362063941,0,0,2.188820622182044,1.2721313600858855,78.83949447715287,0.2719310079698451,0,0,0,0
67.48857091688313,93.7783433490235,79.32497898238182,67.91459936551207,61.11825851815518,73.11333508706278,0,0,1.7440540824547055,1.0886678863870851,98.56421000785845,0.27024390372827545,0,0,0,0
37.839727537134294,52.066819523251276,30.315760365911764,52.7170636234342,64.42906789807148,47.3497743376257,2,0,0.6129487154322526,2.265206872102023,60.33878366001673,-0.11506601306274242,1,1,0,1
48.05647302911375,35.802876490459525,53.70927875225888,42.85557968574838,62.88388227020465,47.126158786916605,2,0,0.9880959422883026,2.347696595957748,69.82918447020603,-0.07768370229230057,1,1,0,1
16.290441571144065,32.64309718469137,36.57415087977445,45.875057387554236,32.58363480961386,33.25104271203375,2,1,0.5240326920336329,3.8431583196055574,46.81731012970581,-0.03716625031498841,1,1,1,1
87.41210221093866,70.11350576771295,71.21764718412315,75.77304573547673,55.76409870760341,77.1962548567087,0,1,2.409050097903925,0.8862131409780243,85.53200319208136,0.08008621954857507,0,0,1,0
